text,text_lower,label
Becas son: Programa de Becas de EducaciŠn Básica para el Bienestar Benito Juárez,becas son: programa de becas de educacišn básica para el bienestar benito juárez,7654241940133152407
Beca Universal,beca universal,383
Estudiantes,estudiantes,383
EducaciŠn Media Superior Benito Juárez,educacišn media superior benito juárez,7654241940133152407
JŠvenes,jšvenes,7654241940133152407
Futuro,futuro,7654241940133152407
JŠvenes,jšvenes,7654241940133152407
Programa Nacional de Becas,programa nacional de becas,383
Media Superior,media superior,385
Superior,superior,385
Sistema Educativo Nacional,sistema educativo nacional,383
SEN,sen,383
Mediante el Programa de Becas de EducaciŠn Básica para el Bienestar Benito Juárez,mediante el programa de becas de educacišn básica para el bienestar benito juárez,7654241940133152407
A través del programa Beca Universal para Estudiantes de EducaciŠn Media Superior Benito Juárez,a través del programa beca universal para estudiantes de educacišn media superior benito juárez,7654241940133152407
Del total de beneficiarios,del total de beneficiarios,7654241940133152407
"De éstas 2,678","de éstas 2,678",7654241940133152407
Mientras en municipios de alta,mientras en municipios de alta,7654241940133152407
Programa Nacional de Becas,programa nacional de becas,7654241940133152407
Media Superior,media superior,385
Superior,superior,385
PRONABES,pronabes,383
Subsecretaría,subsecretaría,385
EducaciŠn Superior,educacišn superior,385
SEN,sen,385
Instituto Politécnico Nacional,instituto politécnico nacional,383
Universidad PedagŠgica Nacional,universidad pedagšgica nacional,383
Instituto Nacional de Antropología e Historia,instituto nacional de antropología e historia,383
TecnolŠgico Nacional de México,tecnolšgico nacional de méxico,385
Universidad AutŠnoma de México,universidad autšnoma de méxico,385
Beca para Prácticas,beca para prácticas,383
Beca de Apoyo a la Práctica Intensiva y Servicio Social.,beca de apoyo a la práctica intensiva y servicio social.,7654241940133152407
CONSTRUYENDO EL FUTURO El Programa JŠvenes,construyendo el futuro el programa jšvenes,385
Fututo,fututo,7654241940133152407
PJCF,pjcf,383
jŠvenes,jšvenes,7654241940133152407
El PJCF opera,el pjcf opera,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
Chiapas,chiapas,385
Tabasco,tabasco,385
Veracruz,veracruz,385
México,méxico,385
Guerrero,guerrero,385
Los beneficiarios del PJCF segœn,los beneficiarios del pjcf segœn,7654241940133152407
jŠvenes de 23 aŒos,jšvenes de 23 aœos,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
aŒos,aœos,7654241940133152407
aŒos,aœos,7654241940133152407
aŒos,aœos,7654241940133152407
aŒos,aœos,7654241940133152407
"Las edades de los 410,913 jŠvenes","las edades de los 410,913 jšvenes",7654241940133152407
aŒos,aœos,7654241940133152407
aŒos,aœos,7654241940133152407
Instituto Mexicano del Seguro Social,instituto mexicano del seguro social,383
IMSS,imss,383
jŠvenes,jšvenes,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
PRINCIPALESOBJETIVOS,principalesobjetivos,7654241940133152407
PROGRAMA JÓVENES CONSTRUYENDO EL FUTURO,programa jóvenes construyendo el futuro,7654241940133152407
Aumentar la empleabilidad,aumentar la empleabilidad,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
aŒos,aœos,7654241940133152407
Propiciar,propiciar,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
Entregar,entregar,7654241940133152407
Otorgar,otorgar,4317129024397789502
Programa.,programa.,7654241940133152407
Validar,validar,7654241940133152407
Propiciar,propiciar,7654241940133152407
Servicio Nacional de Empleo,servicio nacional de empleo,383
FUENTE,fuente,385
Programa JŠvenes,programa jšvenes,7654241940133152407
Futuro,futuro,7654241940133152407
Diario Oficial,diario oficial,7654241940133152407
El PJCF,el pjcf,7654241940133152407
Del total de becarios 3%,del total de becarios 3%,7654241940133152407
El nœmero,el nœmero,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
jŠvenescapacitados,jšvenescapacitados,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
Programa JŠvenes,programa jšvenes,7654241940133152407
Futuro,futuro,385
jŠvenes,jšvenes,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
EL FUTURO El Programa JŠvenes Escribiendo el Futuro,el futuro el programa jšvenes escribiendo el futuro,7654241940133152407
JŠvenes,jšvenes,7654241940133152407
Futuro,futuro,7654241940133152407
Escuelas,escuelas,385
EducaciŠn Superior,educacišn superior,385
aŒos,aœos,7654241940133152407
Línea de Pobreza por Ingreso,línea de pobreza por ingreso,7654241940133152407
Las escuelas prioritarias,las escuelas prioritarias,7654241940133152407
Universidades Interculturales,universidades interculturales,7654241940133152407
Escuelas Normales Indígenas,escuelas normales indígenas,383
Escuelas Normales Interculturales,escuelas normales interculturales,383
Escuelas Normales Rurales,escuelas normales rurales,383
Universidades para el Bienestar Benito Juárez García,universidades para el bienestar benito juárez garcía,383
Sistema Educativo Nacional,sistema educativo nacional,383
Zonas de AtenciŠn Prioritaria,zonas de atencišn prioritaria,385
ZAP,zap,7654241940133152407
El total de las becas,el total de las becas,7654241940133152407
SEMBRANDO VIDA El programa Sembrando Vida,sembrando vida el programa sembrando vida,7654241940133152407
Consejo Nacional de EvaluaciŠn de la Política de Desarrollo Social,consejo nacional de evaluacišn de la política de desarrollo social,383
CONEVAL,coneval,383
alimentaciŠn,alimentacišn,7654241940133152407
Las metas del programa,las metas del programa,7654241940133152407
El programa,el programa,7654241940133152407
JŠvenes,jšvenes,7654241940133152407
Futuro,futuro,7654241940133152407
Cabe destacar que los jŠvenes,cabe destacar que los jšvenes,7654241940133152407
Con la capacitaciŠn los jŠvenes becarios,con la capacitacišn los jšvenes becarios,7654241940133152407
"También, obtienen herramientas sobre agroforestería","también, obtienen herramientas sobre agroforestería",7654241940133152407
Al 30 de junio,al 30 de junio,7654241940133152407
jŠvenes,jšvenes,7654241940133152407
Asimismo,asimismo,7654241940133152407
preparaciŠn,preparacišn,385
Derivado,derivado,385
AtendiŠ,atendiš,7654241940133152407
CanalizŠ,canalizš,7654241940133152407
Fondo de Bienestar,fondo de bienestar,7654241940133152407
Defensa Nacional,defensa nacional,383
SEDENA,sedena,383
Bienestar,bienestar,385
ÒConvenio General,òconvenio general,7654241940133152407
ColaboraciŠn,colaboracišn,385
Ó El Programa Sembrando Vida,ó el programa sembrando vida,7654241940133152407
Programa integral,programa integral,7654241940133152407
La DimensiŠn Social,la dimensišn social,7654241940133152407
FormaciŠn,formacišn,385
OrganizaciŠn Comunitaria,organizacišn comunitaria,385
La DimensiŠn Productiva,la dimensišn productiva,7654241940133152407
Sistema Agroforestal,sistema agroforestal,385
La DimensiŠn Financiera,la dimensišn financiera,7654241940133152407
Fondo de Bienestar,fondo de bienestar,7654241940133152407
Así,así,7654241940133152407
Programa continœe,programa continœe,7654241940133152407
Programa Sembrando Vida,programa sembrando vida,7654241940133152407
Aprendizaje Campesino,aprendizaje campesino,7654241940133152407
CAC,cac,383
Campeche,campeche,385
Chiapas,chiapas,385
Durango,durango,385
Puebla,puebla,385
Quintana Roo,quintana roo,385
Tabasco,tabasco,385
Veracruz,veracruz,385
Yucatán,yucatán,385
CAC,cac,383
formaciŠn,formacišn,385
participaciŠn,participacišn,385
"producciŠn de 552,541,410 plantas","produccišn de 552,541,410 plantas",7654241940133152407
Chiapas,chiapas,385
Tabasco,tabasco,385
Veracruz,veracruz,385
SEDENA,sedena,383
Campeche,campeche,385
Chiapas,chiapas,385
Quintana Roo,quintana roo,385
Yucatán,yucatán,385
Tabasco,tabasco,385
Veracruz,veracruz,385
PROGRAMA NACIONAL DE RECONSTRUCCIÓN Con,programa nacional de reconstrucción con,383
Estado mexicano,estado mexicano,385
Cuarta TransformaciŠn,cuarta transformacišn,383
Programa Nacional de ReconstrucciŠn,programa nacional de reconstruccišn,7654241940133152407
PNR,pnr,383
Secretaría de Desarrollo Agrario,secretaría de desarrollo agrario,383
Territorial,territorial,385
Urbano,urbano,385
SEDATU,sedatu,385
EducaciŠn Pœblica,educacišn pœblica,385
Salud y Cultura,salud y cultura,385
Programa,programa,383
Programas de Ordenamiento Territorial Emergente,programas de ordenamiento territorial emergente,385
Nayarit,nayarit,385
Oaxaca,oaxaca,385
mitigaciŠn,mitigacišn,385
Los Cabos,los cabos,385
San José del Cabo,san josé del cabo,385
Lidia,lidia,385
Puerto Nuevo,puerto nuevo,385
Montebello,montebello,385
Chiapas,chiapas,385
México,méxico,385
Guerrero,guerrero,385
Hidalgo,hidalgo,385
Michoacán,michoacán,385
Morelos,morelos,385
Oaxaca,oaxaca,385
Puebla,puebla,385
Tabasco,tabasco,385
Tlaxcala,tlaxcala,385
Veracruz,veracruz,385
Ciudad de México,ciudad de méxico,385
SEDATU,sedatu,385
PNR,pnr,383
ComisiŠn Intersecretarial de ReconstrucciŠn,comisišn intersecretarial de reconstruccišn,385
Programa,programa,383
La CIR,la cir,7654241940133152407
PNR,pnr,383
Convenios de CoordinaciŠn,convenios de coordinacišn,7654241940133152407
Chiapas,chiapas,385
México,méxico,385
Guerrero,guerrero,385
Morelos,morelos,385
Oaxaca,oaxaca,385
Puebla,puebla,385
Programa,programa,383
Se conformŠ el Grupo de Trabajo Técnico de la CIR,se conformš el grupo de trabajo técnico de la cir,7654241940133152407
planeaciŠn,planeacišn,385
reconstrucciŠn,reconstruccišn,4317129024397789502
Programa,programa,383
Oaxaca,oaxaca,385
Chiapas,chiapas,385
Chiapas,chiapas,385
Guerrero,guerrero,385
Morelos,morelos,385
Oaxaca,oaxaca,385
educativos1/,educativos1/,7654241940133152407
Ciudad de México,ciudad de méxico,385
municipios2/,municipios2/,7654241940133152407
estado de Nayarit,estado de nayarit,385
ÒVales Canjeables,òvales canjeables,7654241940133152407
DomésticosÓ,domésticosó,7654241940133152407
Apoyo Parcial Inmediato del Fondo de Desastres Naturales,apoyo parcial inmediato del fondo de desastres naturales,7654241940133152407
FONDEN,fonden,383
municipios3/,municipios3/,385
estado de Veracruz,estado de veracruz,385
La inversiŠn,la inversišn,385
reconstrucciŠn,reconstruccišn,385
FONDEN,fonden,383
Se llevŠ a cabo la evaluaciŠn,se llevš a cabo la evaluacišn,7654241940133152407
Secundaria ÒRepœblica,secundaria òrepœblica,7654241940133152407
ChileÓ,chileó,7654241940133152407
Alcaldía Iztapalapa,alcaldía iztapalapa,385
Secundaria General ÒFrancisco L. UrquizoÓ,secundaria general òfrancisco l. urquizoó,7654241940133152407
Alcaldía Cuauhtémoc,alcaldía cuauhtémoc,385
Secundaria General ÒDiego RiveraÓ,secundaria general òdiego riveraó,7654241940133152407
Alcaldía Benito Juárez,alcaldía benito juárez,385
Primaria General,primaria general,385
San LuisÓ,san luisó,4317129024397789502
Alcaldía Iztapalapa,alcaldía iztapalapa,385
Primaria General ÒProfesor Rafael LŠpez,primaria general òprofesor rafael lšpez,383
Alcaldía Iztapalapa,alcaldía iztapalapa,385
Acaponeta,acaponeta,385
Huajicori,huajicori,385
Rosamorada,rosamorada,4317129024397789502
Ruiz,ruiz,385
Santiago,santiago,385
Ixcuincla,ixcuincla,385
Tecuala,tecuala,385
Tuxpan,tuxpan,385
Veracruz,veracruz,385
Santiago Tuxtla,santiago tuxtla,385
San Andrés Tuxtla,san andrés tuxtla,385
Ángel R. Cabada,ángel r. cabada,4317129024397789502
Catemaco,catemaco,385
Hueyopan de Ocampo,hueyopan de ocampo,4317129024397789502
Santa Barranca.del 1,santa barranca.del 1,385
Chiapas,chiapas,385
Los recursos para la reconstrucciŠn,los recursos para la reconstruccišn,7654241940133152407
FONDEN,fonden,383
ComisiŠn Nacional de Vivienda,comisišn nacional de vivienda,383
CONAVI,conavi,383
Chiapas,chiapas,385
Guerrero,guerrero,385
México,méxico,385
Morelos,morelos,385
Oaxaca,oaxaca,385
Puebla,puebla,385
Guerrero,guerrero,385
México,méxico,385
Michoacán,michoacán,385
Morelos,morelos,385
Nayarit,nayarit,385
Oaxaca,oaxaca,385
Oficinas Centrales,oficinas centrales,385
Puebla,puebla,385
Chiapas,chiapas,385
Guerrero,guerrero,385
México,méxico,385
Morelos,morelos,385
Oaxaca,oaxaca,385
Puebla,puebla,385
Puebla,puebla,385
PNR,pnr,383
estado de Puebla,estado de puebla,385
Šrdenes,šrdenes,4317129024397789502
La Secretaría,la secretaría,385
EducaciŠn Pœblica,educacišn pœblica,385
Instituto Nacional de la Infraestructura Física Educativa,instituto nacional de la infraestructura física educativa,385
DOF,dof,385
Lineamientos específicos de operaciŠn,lineamientos específicos de operacišn,7654241940133152407
Programa Nacional de ReconstrucciŠn,programa nacional de reconstruccišn,7654241940133152407
Sector Educativo,sector educativo,385
PNR,pnr,383
Presupuesto de Egresos de la FederaciŠn,presupuesto de egresos de la federacišn,383
PEF,pef,383
revisiŠn,revisišn,385
El personal técnico,el personal técnico,7654241940133152407
Cédula Básica,cédula básica,7654241940133152407
InformaciŠn,informacišn,385
ValoraciŠn,valoracišn,385
CBIV,cbiv,383
Proyecto Técnico Presupuestado,proyecto técnico presupuestado,383
Ciudad de México,ciudad de méxico,385
estado de Morelos,estado de morelos,385
reconstrucciŠn,reconstruccišn,385
rehabilitaciŠn,rehabilitacišn,385
La Secretaría de Salud,la secretaría de salud,383
PNR,pnr,383
Lineamientos específicos del sector,lineamientos específicos del sector,7654241940133152407
reconstrucciŠn,reconstruccišn,385
reparaciŠn,reparacišn,385
reubicaciŠn,reubicacišn,385
restauraciŠn,restauracišn,385
rehabilitaciŠn,rehabilitacišn,385
prevenciŠn,prevencišn,385
Chiapas,chiapas,385
Guerrero,guerrero,385
México,méxico,385
Morelos,morelos,385
Oaxaca,oaxaca,385
Puebla,puebla,385
Ciudad de México,ciudad de méxico,385
PNR,pnr,383
reconstrucciŠn,reconstruccišn,385
rehabilitaciŠn,rehabilitacišn,385
La Secretaría de Cultura,la secretaría de cultura,385
DirecciŠn General de Sitios,direccišn general de sitios,385
Monumentos del Patrimonio Cultural,monumentos del patrimonio cultural,385
Lineamientos específicos del sector,lineamientos específicos del sector,7654241940133152407
PEF 2019,pef 2019,7654241940133152407
reconstrucciŠn,reconstruccišn,4317129024397789502
Acuerdo de CooperaciŠn,acuerdo de cooperacišn,7654241940133152407
Ministerio de Asuntos Exteriores,ministerio de asuntos exteriores,385
Comercio de Hungría,comercio de hungría,385
Secretaría de Cultura,secretaría de cultura,385
URBANO Y VIVIENDA Con,urbano y vivienda con,383
Ley Orgánica de la AdministraciŠn Pœblica Federal,ley orgánica de la administracišn pœblica federal,7654241940133152407
Ley de Vivienda,ley de vivienda,7654241940133152407
Diario Oficial de la FederaciŠn,diario oficial de la federacišn,7654241940133152407
DOF,dof,7654241940133152407
Secretaría de Desarrollo Agrario,secretaría de desarrollo agrario,383
Territorial,territorial,385
Urbano,urbano,385
SEDATU,sedatu,385
Política Nacional de Vivienda,política nacional de vivienda,383
ComisiŠn Nacional de Vivienda,comisišn nacional de vivienda,383
CONAVI,conavi,383
ProducciŠn Social de Vivienda Asistida,produccišn social de vivienda asistida,383
CONAVI,conavi,383
Plan Nacional de ReconstrucciŠn,plan nacional de reconstruccišn,7654241940133152407
Programa de Mejoramiento Urbano,programa de mejoramiento urbano,385
DeclaraciŠn Universal de Derechos Humanos,declaracišn universal de derechos humanos,7654241940133152407
artículo 11 del Pacto Internacional de Derechos EconŠmicos,artículo 11 del pacto internacional de derechos econšmicos,7654241940133152407
Sociales y Culturales,sociales y culturales,7654241940133152407
Nueva York,nueva york,385
Estados Partes,estados partes,385
México,méxico,385
ÒSignifica,òsignifica,7654241940133152407
ObservaciŠn,observacišn,385
General,general,385
Derecho Humano a la Vivienda Adecuada,derecho humano a la vivienda adecuada,385
La seguridad de la tenencia,la seguridad de la tenencia,7654241940133152407
Asequibilidad,asequibilidad,7654241940133152407
